source_study,classifier_id,case_id,model,metric,point_estimate,point_estimate_source,participant_cluster_ci95_low,participant_cluster_ci95_high,participant_cluster_ci_applicability,participant_cluster_ci_unavailability_reason,formal_v2_inference
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_163,s1_163,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_079,s1_079,inception_time,balanced_accuracy,0.6064814814814816,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_079,s1_079,inception_time,macro_f1,0.6126155457391156,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_079,s1_079,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_075,s1_075,inception_time,balanced_accuracy,0.6046296296296296,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_075,s1_075,inception_time,macro_f1,0.6124108514157423,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_075,s1_075,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_077,s1_077,inception_time,balanced_accuracy,0.6037037037037039,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_077,s1_077,inception_time,macro_f1,0.6117921668592463,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_077,s1_077,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_165,s1_165,inception_time,balanced_accuracy,0.6037037037037036,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_165,s1_165,inception_time,macro_f1,0.6002175914784161,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_165,s1_165,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_099,s1_099,inception_time,balanced_accuracy,0.6027777777777776,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_099,s1_099,inception_time,macro_f1,0.6099287283794844,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_099,s1_099,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_183,s1_183,inception_time,balanced_accuracy,0.6027777777777776,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_183,s1_183,inception_time,macro_f1,0.5991478174454797,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_183,s1_183,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_181,s1_181,inception_time,balanced_accuracy,0.6027777777777776,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_181,s1_181,inception_time,macro_f1,0.5927468792107371,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_181,s1_181,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_160,s1_160,inception_time,balanced_accuracy,0.600925925925926,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_160,s1_160,inception_time,macro_f1,0.6070305279590513,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_160,s1_160,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_178,s1_178,inception_time,balanced_accuracy,0.6009259259259259,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_178,s1_178,inception_time,macro_f1,0.5990473256820006,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_178,s1_178,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_148,s1_148,inception_time,balanced_accuracy,0.6009259259259259,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_148,s1_148,inception_time,macro_f1,0.5862661886903373,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_148,s1_148,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_158,s1_158,inception_time,balanced_accuracy,0.6,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_158,s1_158,inception_time,macro_f1,0.6081045928042832,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_158,s1_158,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_185,s1_185,inception_time,balanced_accuracy,0.5981481481481482,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_185,s1_185,inception_time,macro_f1,0.5874043817284271,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_185,s1_185,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_034,s1_034,inception_time,balanced_accuracy,0.5962962962962963,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_034,s1_034,inception_time,macro_f1,0.6063092277320302,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_034,s1_034,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_112,s1_112,inception_time,balanced_accuracy,0.5962962962962963,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_112,s1_112,inception_time,macro_f1,0.5999128399960043,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_112,s1_112,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_157,s1_157,inception_time,balanced_accuracy,0.5962962962962963,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_157,s1_157,inception_time,macro_f1,0.5980172215479562,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_157,s1_157,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_119,s1_119,inception_time,balanced_accuracy,0.5962962962962963,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_119,s1_119,inception_time,macro_f1,0.5968184677562342,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_119,s1_119,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_182,s1_182,inception_time,balanced_accuracy,0.5953703703703703,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_182,s1_182,inception_time,macro_f1,0.5928745513322171,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_182,s1_182,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_098,s1_098,inception_time,balanced_accuracy,0.5944444444444443,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_098,s1_098,inception_time,macro_f1,0.6009084620611969,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_098,s1_098,inception_time,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_177,s1_177,inception_time,balanced_accuracy,0.5944444444444443,mean_of_five_archived_repeat_summaries,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",False
