source_study,comparison_family,comparison_id,comparison_role,factor,epoch,reference_case_id,candidate_case_id,metric,candidate_minus_reference,point_delta_source,participant_cluster_delta_ci95_low,participant_cluster_delta_ci95_high,participant_cluster_ci_applicability,participant_cluster_ci_unavailability_reason,raw_two_sided_p_value,holm_adjusted_p_value,p_value_applicability,inference_role,automatic_selection
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=5:s1_025_vs_s1_001:signal=4,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,5,s1_001,s1_025,macro_f1,0.02835642598321062,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=5:s1_025_vs_s1_001:signal=4,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,5,s1_001,s1_025,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=5:s1_006_vs_s1_001:signal=5,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,5,s1_001,s1_006,balanced_accuracy,0.02685185185185184,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=5:s1_006_vs_s1_001:signal=5,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,5,s1_001,s1_006,macro_f1,0.02692018231623643,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=5:s1_006_vs_s1_001:signal=5,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,5,s1_001,s1_006,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=8:s1_068_vs_s1_038:signal=6,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,8,s1_038,s1_068,balanced_accuracy,0.037962962962962955,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=8:s1_068_vs_s1_038:signal=6,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,8,s1_038,s1_068,macro_f1,0.03545358468708402,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=8:s1_068_vs_s1_038:signal=6,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,8,s1_038,s1_068,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=8:s1_050_vs_s1_038:signal=7,exploratory_post_hoc_factor_signal_not_ablation,dropout,8,s1_038,s1_050,balanced_accuracy,0.02777777777777779,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=8:s1_050_vs_s1_038:signal=7,exploratory_post_hoc_factor_signal_not_ablation,dropout,8,s1_038,s1_050,macro_f1,0.027904426727956143,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=8:s1_050_vs_s1_038:signal=7,exploratory_post_hoc_factor_signal_not_ablation,dropout,8,s1_038,s1_050,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=8:s1_056_vs_s1_038:signal=8,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,8,s1_038,s1_056,balanced_accuracy,0.02777777777777779,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=8:s1_056_vs_s1_038:signal=8,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,8,s1_038,s1_056,macro_f1,0.03520794501622817,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=8:s1_056_vs_s1_038:signal=8,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,8,s1_038,s1_056,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=8:s1_064_vs_s1_038:signal=9,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,8,s1_038,s1_064,balanced_accuracy,0.036111111111111094,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=8:s1_064_vs_s1_038:signal=9,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,8,s1_038,s1_064,macro_f1,0.02677743856511745,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=8:s1_064_vs_s1_038:signal=9,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,8,s1_038,s1_064,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=8:s1_044_vs_s1_038:signal=10,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,8,s1_038,s1_044,balanced_accuracy,0.00555555555555558,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=8:s1_044_vs_s1_038:signal=10,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,8,s1_038,s1_044,macro_f1,0.007151066589861088,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=8:s1_044_vs_s1_038:signal=10,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,8,s1_038,s1_044,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_105_vs_s1_075:signal=11,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_075,s1_105,balanced_accuracy,0.011111111111111117,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_105_vs_s1_075:signal=11,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_075,s1_105,macro_f1,0.01298563359966869,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_105_vs_s1_075:signal=11,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_075,s1_105,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_085_vs_s1_075:signal=12,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_075,s1_085,balanced_accuracy,0.01851851851851851,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_085_vs_s1_075:signal=12,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_075,s1_085,macro_f1,0.013370671543732105,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_085_vs_s1_075:signal=12,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_075,s1_085,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_096_vs_s1_075:signal=13,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_075,s1_096,balanced_accuracy,-0.013888888888888905,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_096_vs_s1_075:signal=13,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_075,s1_096,macro_f1,-0.02478852302667951,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_096_vs_s1_075:signal=13,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_075,s1_096,macro_roc_auc_ovr,,N/A_probability_level_participant_oof_not_archived,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=10:s1_099_vs_s1_075:signal=14,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,10,s1_075,s1_099,balanced_accuracy,-0.0018518518518519044,mean_of_five_matched_aggregate_repeat_deltas,,,N/A_participant_level_oof_rows_not_archived,"participant-level OOF rows with stable participant_id, repeat, true_label, and predicted_label were not archived (class probabilities are additionally required for ROC-AUC); aggregate repeat metrics cannot reproduce participant-cluster resampling",,,N/A_matched_participant_level_predictions_not_archived,exploratory_legacy_not_formal_v2_inference,False
