descriptive_rank,overfit_config_id,overfit_config_name,model,resolved_model,overfit_stage,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_epochs,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,n_runs,seeds,window_balanced_accuracy_n_repeats,window_balanced_accuracy_mean,window_balanced_accuracy_sample_sd,window_balanced_accuracy_repeat_t_ci95_low,window_balanced_accuracy_repeat_t_ci95_high,window_balanced_accuracy_repeat_t_ci95_method,window_macro_f1_n_repeats,window_macro_f1_mean,window_macro_f1_sample_sd,window_macro_f1_repeat_t_ci95_low,window_macro_f1_repeat_t_ci95_high,window_macro_f1_repeat_t_ci95_method,file_balanced_accuracy_n_repeats,file_balanced_accuracy_mean,file_balanced_accuracy_sample_sd,file_balanced_accuracy_repeat_t_ci95_low,file_balanced_accuracy_repeat_t_ci95_high,file_balanced_accuracy_repeat_t_ci95_method,file_macro_f1_n_repeats,file_macro_f1_mean,file_macro_f1_sample_sd,file_macro_f1_repeat_t_ci95_low,file_macro_f1_repeat_t_ci95_high,file_macro_f1_repeat_t_ci95_method,subject_balanced_accuracy_n_repeats,subject_balanced_accuracy_mean,subject_balanced_accuracy_sample_sd,subject_balanced_accuracy_repeat_t_ci95_low,subject_balanced_accuracy_repeat_t_ci95_high,subject_balanced_accuracy_repeat_t_ci95_method,subject_macro_f1_n_repeats,subject_macro_f1_mean,subject_macro_f1_sample_sd,subject_macro_f1_repeat_t_ci95_low,subject_macro_f1_repeat_t_ci95_high,subject_macro_f1_repeat_t_ci95_method,duration_sec_n_repeats,duration_sec_mean,duration_sec_sample_sd,duration_sec_repeat_t_ci95_low,duration_sec_repeat_t_ci95_high,duration_sec_repeat_t_ci95_method,source_study,formal_v2_selection_eligible
108,gen_206,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps50pct_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5019532714274447,0.019616258570809786,0.4775964693806142,0.5263100734742753,two_sided_student_t_0.95,5,0.4930238913656987,0.019417214182713752,0.4689142355696114,0.517133547161786,two_sided_student_t_0.95,5,0.5201851851851852,0.032528872898034196,0.4797952548055499,0.5605751155648204,two_sided_student_t_0.95,5,0.5076641920857732,0.031335872223608396,0.4687555676934052,0.5465728164781412,two_sided_student_t_0.95,5,0.5111111111111111,0.0376966721959672,0.4643045103932897,0.5579177118289325,two_sided_student_t_0.95,5,0.4994359585663933,0.03272989994913131,0.45879642013474564,0.5400754969980409,two_sided_student_t_0.95,5,112.83798170597292,0.4214304485164453,112.31470669030318,113.36125672164266,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
109,gen_191,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4669144008766109,0.04689408240620571,0.4086877070240246,0.5251410947291972,two_sided_student_t_0.95,5,0.4603002508753205,0.04652377422317666,0.40253335536184165,0.5180671463887994,two_sided_student_t_0.95,5,0.4848148148148148,0.06101493554365547,0.40905476599753443,0.5605748636320952,two_sided_student_t_0.95,5,0.4765469005280972,0.06346520433363487,0.3977444411683771,0.5553493598878172,two_sided_student_t_0.95,5,0.5101851851851852,0.10645128396284763,0.3780084583259513,0.6423619120444191,two_sided_student_t_0.95,5,0.5003642677299965,0.1095753818970536,0.3643084609389964,0.6364200745209967,two_sided_student_t_0.95,5,53.608311381237584,2.739461548862354,50.20682060155167,57.0098021609235,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
110,gen_167,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps32_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.46349715217651594,0.042326323133804036,0.41094208056493226,0.5160522237880997,two_sided_student_t_0.95,5,0.4546219876237626,0.05422065133369272,0.3872981569035573,0.5219458183439679,two_sided_student_t_0.95,5,0.4833333333333333,0.06027770666207335,0.40848867507674946,0.5581779915899171,two_sided_student_t_0.95,5,0.4727398517113476,0.07550054313851919,0.3789935454514179,0.5664861579712772,two_sided_student_t_0.95,5,0.5101851851851852,0.046917133556141626,0.4519298695496063,0.5684405008207641,two_sided_student_t_0.95,5,0.496417456578566,0.05601350909968588,0.42686749891642695,0.5659674142407051,two_sided_student_t_0.95,5,26.02725775516592,0.09456520315763653,25.909839546922257,26.144675963409583,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
111,gen_143,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.48683308495672817,0.03834305233984434,0.43922389728510075,0.5344422726283555,two_sided_student_t_0.95,5,0.4795370203378145,0.03673043492476015,0.4339301616533735,0.5251438790222555,two_sided_student_t_0.95,5,0.5059259259259259,0.04700202838339678,0.4475651994397105,0.5642866524121413,two_sided_student_t_0.95,5,0.49455251427114505,0.039800876947335584,0.44513319826870024,0.5439718302735899,two_sided_student_t_0.95,5,0.5092592592592593,0.06194022296416506,0.43235031436394133,0.5861682041545773,two_sided_student_t_0.95,5,0.5028687758550459,0.053618247085436624,0.43629292880226517,0.5694446229078265,two_sided_student_t_0.95,5,50.3006466856692,0.1983167336301168,50.05440393727932,50.54688943405908,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
112,gen_207,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps16_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.46791469342539055,0.04290710044790206,0.41463849153191784,0.5211908953188632,two_sided_student_t_0.95,5,0.4582032113473269,0.046465045719009807,0.4005092369031404,0.5158971857915134,two_sided_student_t_0.95,5,0.4890740740740741,0.05430458857400584,0.42164602150446345,0.5565021266436848,two_sided_student_t_0.95,5,0.47769994694511037,0.056582703556497645,0.407443241017971,0.5479566528722497,two_sided_student_t_0.95,5,0.5092592592592593,0.04766495435642132,0.45007540145886515,0.5684431170596534,two_sided_student_t_0.95,5,0.4992500652804866,0.05195218143056042,0.43474291197000947,0.5637572185909637,two_sided_student_t_0.95,5,28.13513567680493,0.07526892103229492,28.041676967375487,28.22859438623437,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
113,gen_194,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.456504887405995,0.03859079949621021,0.4085880810096507,0.5044216938023393,two_sided_student_t_0.95,5,0.44229117973055637,0.04505293412181157,0.3863505734180569,0.49823178604305585,two_sided_student_t_0.95,5,0.4698148148148148,0.033369322135877386,0.42838132887423186,0.5112483007553977,two_sided_student_t_0.95,5,0.4548176347913596,0.040260963013011505,0.40482704648508977,0.5048082230976294,two_sided_student_t_0.95,5,0.5092592592592593,0.07536491016712832,0.4156813635768751,0.6028371549416436,two_sided_student_t_0.95,5,0.49448738104748335,0.06948472722337355,0.40821069682921124,0.5807640652657554,two_sided_student_t_0.95,5,28.343093507084994,0.11468507792684544,28.200693174692038,28.48549383947795,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
114,gen_161,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplersubject_balanced_wps32_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4457489520260971,0.035003537338922204,0.40228631990257613,0.4892115841496181,two_sided_student_t_0.95,5,0.43679117952175917,0.034460414729446845,0.39400292318903424,0.4795794358544841,two_sided_student_t_0.95,5,0.46648148148148144,0.05454874740652989,0.3987502656796822,0.5342126972832807,two_sided_student_t_0.95,5,0.45668882717087256,0.0520736215442286,0.3920308860433159,0.5213467682984292,two_sided_student_t_0.95,5,0.5092592592592592,0.06913511353272256,0.42341667777394754,0.5951018407445708,two_sided_student_t_0.95,5,0.5018687971852689,0.06882597719317386,0.4164100591633114,0.5873275352072264,two_sided_student_t_0.95,5,24.014767564181238,0.08907699345996567,23.904163868333764,24.12537126002871,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
115,gen_014,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps32_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.47866168115916485,0.02393325219990751,0.4489446235426086,0.5083787387757212,two_sided_student_t_0.95,5,0.4733421692375712,0.026277609275178988,0.4407142078417161,0.5059701306334263,two_sided_student_t_0.95,5,0.4996296296296296,0.025404815762433364,0.4680853845164165,0.5311738747428427,two_sided_student_t_0.95,5,0.49317171893965384,0.026762779807377606,0.4599413387609783,0.5264020991183294,two_sided_student_t_0.95,5,0.5083333333333333,0.0673607133754326,0.4246939606417357,0.5919727060249309,two_sided_student_t_0.95,5,0.4992513375060151,0.06359096613485522,0.42029272424537045,0.5782099507666597,two_sided_student_t_0.95,5,79.78029171940871,0.10863692987267605,79.64540115471041,79.915182284107,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
116,gen_171,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplersubject_balanced_wps50pct_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.49371267079238895,0.03133949882526543,0.4547995433793076,0.5326257982054703,two_sided_student_t_0.95,5,0.48506325960512725,0.03107039899081704,0.4464842637684031,0.5236422554418514,two_sided_student_t_0.95,5,0.5238888888888888,0.0515259267245969,0.45991100070087154,0.5878667770769062,two_sided_student_t_0.95,5,0.5118237309451782,0.04989869010401276,0.44986632388549896,0.5737811380048574,two_sided_student_t_0.95,5,0.5083333333333332,0.05200869137030967,0.44375601366512873,0.5729106530015377,two_sided_student_t_0.95,5,0.495429946328497,0.059080575548933326,0.4220717226762288,0.5687881699807653,two_sided_student_t_0.95,5,71.61992474044673,0.11154606584907138,71.48142200634068,71.75842747455279,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
117,gen_105,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplersubject_balanced_wps32_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4470086484743748,0.050053319577618126,0.38485924356425866,0.509158053384491,two_sided_student_t_0.95,5,0.43991749198443236,0.04755864568341427,0.3808656338360079,0.4989693501328568,two_sided_student_t_0.95,5,0.47111111111111115,0.049825656262089256,0.4092443875435989,0.5329778346786235,two_sided_student_t_0.95,5,0.4624001531156341,0.047967315914860295,0.4028408638536855,0.5219594423775827,two_sided_student_t_0.95,5,0.5074074074074073,0.0605048490840909,0.4322807145829395,0.5825341002318751,two_sided_student_t_0.95,5,0.4998139970603739,0.05731614302530432,0.4286466057499556,0.5709813883707922,two_sided_student_t_0.95,5,103.75524214380421,0.08158531406408424,103.6539405965487,103.85654369105973,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
118,gen_097,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps32_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4583569942798603,0.025318617242886452,0.4269197787650671,0.48979420979465355,two_sided_student_t_0.95,5,0.45022050194203445,0.030094926895798596,0.41285271468694706,0.4875882891971218,two_sided_student_t_0.95,5,0.4696296296296296,0.039039610920838845,0.42115555024534146,0.5181037090139178,two_sided_student_t_0.95,5,0.45765194586412694,0.047290813948749504,0.3989326447382122,0.5163712469900417,two_sided_student_t_0.95,5,0.5074074074074073,0.066010791194954,0.4254441844876867,0.5893706303271279,two_sided_student_t_0.95,5,0.4926465925226978,0.07079616627456667,0.4047415416487207,0.5805516433966749,two_sided_student_t_0.95,5,113.56377575080842,0.13855993711928183,113.39173086529402,113.73582063632281,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
119,gen_148,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps32_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.460466505963112,0.017944377160139618,0.4381856188731767,0.4827473930530473,two_sided_student_t_0.95,5,0.4590087267078933,0.017711394800010088,0.43701712542674737,0.4810003279890392,two_sided_student_t_0.95,5,0.4746296296296296,0.016764118387046938,0.45381422736680765,0.4954450318924516,two_sided_student_t_0.95,5,0.47266996596749833,0.017256832129719162,0.45124277878898,0.49409715314601665,two_sided_student_t_0.95,5,0.5064814814814814,0.05694632637661095,0.43577327818968203,0.5771896847732808,two_sided_student_t_0.95,5,0.5031417143386003,0.05655800583736814,0.43291567468014186,0.5733677539970589,two_sided_student_t_0.95,5,24.466349765425548,0.09089243941583866,24.353491895693985,24.57920763515711,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
120,gen_193,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4730539767590159,0.05813535060378694,0.40086940489134004,0.5452385486266917,two_sided_student_t_0.95,5,0.4606146984078901,0.057188739062512574,0.3896055000112988,0.5316238968044814,two_sided_student_t_0.95,5,0.4909259259259259,0.06054167923467422,0.4157535024294303,0.5660983494224214,two_sided_student_t_0.95,5,0.4773012429523262,0.060773879819959076,0.4018405043487206,0.5527619815559317,two_sided_student_t_0.95,5,0.5055555555555555,0.11617511083963222,0.36130510293865203,0.649806008172459,two_sided_student_t_0.95,5,0.4941714764996498,0.12053893656251548,0.3445026185882067,0.643840334411093,two_sided_student_t_0.95,5,28.09142141104676,0.03257050146522702,28.050979791973944,28.131863030119575,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
121,gen_124,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps16_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.47633698998094987,0.06136584424774914,0.4001412304591401,0.5525327495027597,two_sided_student_t_0.95,5,0.4597108615618324,0.07379192779578493,0.3680860814597544,0.5513356416639104,two_sided_student_t_0.95,5,0.5012962962962964,0.08043999800139011,0.4014168467623873,0.6011757458302054,two_sided_student_t_0.95,5,0.48338105155207495,0.09784192266618728,0.36189425866243313,0.6048678444417168,two_sided_student_t_0.95,5,0.5055555555555555,0.0963585980796126,0.38591055340271396,0.6252005577083971,two_sided_student_t_0.95,5,0.4833662276910359,0.11468498288490944,0.34096601330822873,0.625766442073843,two_sided_student_t_0.95,5,21.420049190334975,0.05115021103761281,21.356537814789046,21.483560565880904,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
122,gen_111,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps32_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.46393293051403595,0.02093644006975086,0.4379369066288755,0.48992895439919637,two_sided_student_t_0.95,5,0.4529182906005178,0.02236883739480352,0.42514371052571615,0.48069287067531946,two_sided_student_t_0.95,5,0.4805555555555555,0.03253282609400159,0.44016071663480966,0.5209503944763013,two_sided_student_t_0.95,5,0.4695808706629183,0.03140478660703648,0.4305866777616893,0.5085750635641473,two_sided_student_t_0.95,5,0.5046296296296297,0.029096771041612346,0.4685012165632817,0.5407580426959776,two_sided_student_t_0.95,5,0.49686106959584764,0.029620800234838665,0.4600819883462628,0.5336401508454325,two_sided_student_t_0.95,5,113.57330184979364,0.08580988367946057,113.4667548065388,113.67984889304847,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
123,gen_102,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplersubject_balanced_wps50pct_trainov30,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,15,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.47976038698575935,0.037545547542334565,0.4331414323095946,0.5263793416619241,two_sided_student_t_0.95,5,0.4702076712179485,0.03516159435446703,0.42654878538856195,0.513866557047335,two_sided_student_t_0.95,5,0.5198148148148148,0.035864542825732024,0.4752831031760662,0.5643465264535634,two_sided_student_t_0.95,5,0.5047250799844988,0.032493421529077846,0.46437916829338366,0.5450709916756139,two_sided_student_t_0.95,5,0.5046296296296297,0.05428721944240083,0.437223143685413,0.5720361155738463,two_sided_student_t_0.95,5,0.4805348989082107,0.05375459278957957,0.41378975630328596,0.5472800415131355,two_sided_student_t_0.95,5,186.21676014903932,0.11039293043820995,186.079689221658,186.35383107642065,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
124,gen_153,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps32_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.464964696874172,0.03974001732820821,0.41562094806974204,0.514308445678602,two_sided_student_t_0.95,5,0.45910003070186345,0.04304131404891398,0.40565718061194495,0.5125428807917819,two_sided_student_t_0.95,5,0.4742592592592592,0.052653362126362624,0.408881475122569,0.5396370433959494,two_sided_student_t_0.95,5,0.46695722257213806,0.059152607282964384,0.39350955970899526,0.5404048854352809,two_sided_student_t_0.95,5,0.5037037037037038,0.056264763342293876,0.43384177269412244,0.5735656347132851,two_sided_student_t_0.95,5,0.49245561226985374,0.06514589614126055,0.41156629840052883,0.5733449261391786,two_sided_student_t_0.95,5,25.97204292486422,0.16199016146573644,25.770905573308998,26.17318027641944,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
125,gen_166,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.455063723443935,0.04046806986493026,0.40481597801585634,0.5053114688720136,two_sided_student_t_0.95,5,0.4408596831059765,0.05211879398647502,0.3761456529831715,0.5055737132287815,two_sided_student_t_0.95,5,0.4833333333333333,0.05655732612620539,0.4131081376477548,0.5535585290189118,two_sided_student_t_0.95,5,0.4639034664337321,0.06973202790124397,0.3773197178670169,0.5504872150004473,two_sided_student_t_0.95,5,0.5037037037037038,0.09707881840117005,0.3831644299068096,0.624242977500598,two_sided_student_t_0.95,5,0.4813216310385961,0.11123521629023235,0.34320486763860547,0.6194383944385867,two_sided_student_t_0.95,5,21.340595713956283,0.03404150055106117,21.298327608277198,21.382863819635368,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
126,gen_073,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqitop50_quality_samplersubject_balanced_wps50pct_trainov00,inceptiontime,inception_time,generalization,generalization,generalization_grid,wd0.005_do0.5_ls0.2,15,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4826006322072919,0.036420580637714285,0.43737850843576487,0.5278227559788189,two_sided_student_t_0.95,5,0.46992028404371816,0.031934888058637215,0.43026788325464094,0.5095726848327954,two_sided_student_t_0.95,5,0.5007407407407408,0.03746511866520749,0.4542216517057207,0.5472598297757609,two_sided_student_t_0.95,5,0.4838425870735706,0.03160987412752566,0.44459374438166926,0.5230914297654718,two_sided_student_t_0.95,5,0.5037037037037038,0.04645805075667445,0.4460184146524178,0.5613889927549897,two_sided_student_t_0.95,5,0.47706672497223035,0.046472082963954685,0.41936401263434925,0.5347694373101115,two_sided_student_t_0.95,5,150.1972069112584,0.22984142059401827,149.9118210940108,150.482592728506,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
127,gen_165,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.46708889199536757,0.04895974554158546,0.40629733859516354,0.5278804453955717,two_sided_student_t_0.95,5,0.4593491669513202,0.04949917053986638,0.39788782895101965,0.5208105049516208,two_sided_student_t_0.95,5,0.49388888888888893,0.07294745087971968,0.40331266537080335,0.5844651124069745,two_sided_student_t_0.95,5,0.484483196773063,0.074901321745632,0.3914809221436349,0.5774854714024912,two_sided_student_t_0.95,5,0.5037037037037037,0.07092556329082422,0.41563798521316453,0.5917694221942428,two_sided_student_t_0.95,5,0.5012146721527526,0.07480127859034612,0.40833661750750966,0.5940927267979956,two_sided_student_t_0.95,5,21.100817981129513,0.04072641903181646,21.050249452841946,21.15138650941708,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
128,gen_147,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps32_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4686167390497464,0.030191402846414517,0.43112916108008675,0.506104317019406,two_sided_student_t_0.95,5,0.46288090435887214,0.031475339030560046,0.4237991090533679,0.5019626996643763,two_sided_student_t_0.95,5,0.49018518518518517,0.04201806555099201,0.43801286591635247,0.5423575044540179,two_sided_student_t_0.95,5,0.48261841714180675,0.04277311587448234,0.42950857906946405,0.5357282552141495,two_sided_student_t_0.95,5,0.5018518518518518,0.053751575087777725,0.4351104562186117,0.5685932474850919,two_sided_student_t_0.95,5,0.49716962050295377,0.05969095057998033,0.423053516149232,0.5712857248566756,two_sided_student_t_0.95,5,24.12321937060915,0.11498823064221028,23.980442624403565,24.265996116814733,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
129,gen_141,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov00,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.47975303664463825,0.028513076046299806,0.4443493766399016,0.5151566966493749,two_sided_student_t_0.95,5,0.478127487005177,0.030184276706552066,0.44064875730683073,0.5156062167035232,two_sided_student_t_0.95,5,0.5068518518518519,0.04375722554481683,0.45252008023157064,0.5611836234721331,two_sided_student_t_0.95,5,0.5046799486106169,0.04401867395910521,0.45002354590692634,0.5593363513143075,two_sided_student_t_0.95,5,0.500925925925926,0.05767559815702754,0.4293122121194774,0.5725396397323745,two_sided_student_t_0.95,5,0.4975684783290206,0.06566692350578561,0.416032223539086,0.5791047331189553,two_sided_student_t_0.95,5,84.03086857297458,0.29491745199332503,83.66468019039249,84.39705695555668,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
130,gen_154,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps32_trainov30,small_inceptiontime,small_inception_time,generalization,generalization,generalization_grid,wd0.01_do0.5_ls0.3,10,0.001,0.01,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4635049705011266,0.03603049860901306,0.4187671975409842,0.508242743461269,two_sided_student_t_0.95,5,0.4586325441127118,0.042188491434034824,0.4062486131605428,0.5110164750648809,two_sided_student_t_0.95,5,0.4855555555555555,0.04624812308503869,0.42813092613636644,0.5429801849747445,two_sided_student_t_0.95,5,0.4777542827117406,0.05381452772407102,0.41093472105642315,0.544573844367058,two_sided_student_t_0.95,5,0.500925925925926,0.08264893859424002,0.3983037143837044,0.6035481374681476,two_sided_student_t_0.95,5,0.496686546072511,0.0839478545352571,0.39245151736963546,0.6009215747753865,two_sided_student_t_0.95,5,26.32416580878198,0.1304014882709827,26.162250975483712,26.48608064208025,two_sided_student_t_0.95,20260630_0630_overfitting_sweep_generalization_rank2,False
